City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
247,laascaanood,8.4774,47.3597,28.810000000000002,45,99,4.09,SO,1699951043
248,san antonio de pale,-1.4014,5.6325,26.590000000000032,80,9,4.39,GQ,1699951044
249,san pedro pochutla,15.7333,-96.4667,23.360000000000014,79,16,1.87,MX,1699951044
250,florence,43.7667,11.25,18.629999999999995,86,75,1.54,IT,1699950991
251,santa marta,11.2408,-74.199,28.83000000000004,79,75,3.58,CO,1699951046
252,petropavlovsk-kamchatsky,53.0452,158.6483,-3.079999999999984,74,0,12.52,RU,1699951047
253,kenora,49.8167,-94.4337,4.5400000000000205,60,75,7.2,CA,1699951047
254,zorritos,-3.6805,-80.6782,24.360000000000014,75,41,2.59,PE,1699951048
255,prince rupert,54.3161,-130.3201,7.830000000000041,80,100,11.32,CA,1699950797
256,cova figueira,14.8905,-24.2934,23.950000000000045,67,92,5.75,CV,1699951050
257,katagum,12.2867,10.3527,31.05000000000001,16,97,6.21,NG,1699951051
258,el ksour,35.8961,8.8849,20.680000000000007,35,1,1.97,TN,1699951051
259,talakan,50.3167,130.3667,-8.729999999999961,92,100,0.98,RU,1699951053
260,whitehorse,60.7161,-135.0538,-4.569999999999993,85,100,2.06,CA,1699951055
261,linqiong,30.4159,103.4609,9.900000000000034,80,100,0.77,CN,1699951056
262,susuman,62.7833,148.1667,-33.73999999999998,100,66,0.4,RU,1699951057
263,poronaysk,49.2167,143.1167,-7.310000000000002,80,64,3.7,RU,1699951058
264,crane,31.3974,-102.3501,10.510000000000048,91,84,1.56,US,1699951058
265,villamontes,-21.25,-63.5,19.390000000000043,91,100,1.19,BO,1699951059
266,tralee,52.2704,-9.7026,10.400000000000034,90,44,6.14,IE,1699950892
267,kuybyshev,55.4475,78.3218,3.2100000000000364,73,100,4.9,RU,1699951061
268,fresnillo,23.1667,-102.8833,11.75,95,43,2.57,MX,1699951030
269,constitucion,-35.3333,-72.4167,8.590000000000032,80,52,3.12,CL,1699951062
270,felege neway,6.3,36.8833,23.25,60,24,1.53,ET,1699951063
271,port blair,11.6667,92.75,28.02000000000004,83,75,3.6,IN,1699951064
272,vernon,50.2581,-119.2691,2.4700000000000273,72,0,1.54,CA,1699951065
273,port hedland,-20.3167,118.5667,33.03000000000003,46,21,9.26,AU,1699951065
274,korla,41.7597,86.1469,8.350000000000023,27,0,3.99,CN,1699951066
275,chonchi,-42.6128,-73.8092,2.5600000000000023,96,100,1.16,CL,1699950881
276,pangkalanbuun,-2.6833,111.6167,28.25,85,100,1.27,ID,1699951068
277,whitecourt,54.1502,-115.6855,-2.669999999999959,86,97,1.51,CA,1699951069
278,leava,-14.3,-178.1667,28.390000000000043,87,97,8.12,WF,1699951070
279,hilo,19.7297,-155.09,21.850000000000023,89,100,5.66,US,1699951071
280,codrington,-38.2667,141.9667,12.53000000000003,73,93,3.47,AU,1699951071
281,camapua,-19.5314,-54.0439,24.660000000000025,44,3,1.55,BR,1699951072
282,quatre cocos,-20.2078,57.7625,28.060000000000002,70,100,4.15,MU,1699951038
283,balkanabat,39.5108,54.3671,26.100000000000023,18,0,4.47,TM,1699951074
284,slave lake,55.2834,-114.769,-3.009999999999991,86,100,5.14,CA,1699950793
285,gubkinskiy,64.434,76.5026,-10.909999999999968,87,100,6.27,RU,1699951075
286,axim,4.8699,-2.2405,28.52000000000004,77,16,1.9,GH,1699951076
287,lompoc,34.6391,-120.4579,13.29000000000002,89,0,4.12,US,1699950893
288,itapecerica,-20.4725,-45.1256,23.400000000000034,43,6,0.9,BR,1699951078
289,an nuhud,12.7,28.4333,35.120000000000005,19,9,8.22,SD,1699951079
290,alofi,-19.0595,-169.9187,24.939999999999998,94,100,3.6,NU,1699950864
291,keskin,39.6731,33.6136,11.75,56,86,1.55,TR,1699951080
292,khorinsk,52.1657,109.7726,-6.319999999999993,88,100,0.99,RU,1699951081
293,iwanai,42.9744,140.5089,3.330000000000041,73,100,3.45,JP,1699951082
294,tsiombe,-25.3,45.4833,23.010000000000048,61,100,4.97,MG,1699951083
295,glace bay,46.1969,-59.957,2.1000000000000227,94,100,2.57,CA,1699951084
296,mbanza-ngungu,-5.25,14.8667,26.850000000000023,74,73,0.67,CD,1699951085
297,mata-utu,-13.2816,-176.1745,28.939999999999998,80,74,6.07,WF,1699951086
298,pisco,-13.7,-76.2167,17.230000000000018,88,15,0.51,PE,1699951087
299,christchurch,-43.5333,172.6333,20.110000000000014,32,68,7.72,NZ,1699950848
300,srisailain,16.0833,78.8667,25.52000000000004,65,99,3.27,IN,1699951088
301,monroeville,40.4212,-79.7881,5.970000000000027,69,0,0.45,US,1699950993
302,belyy yar,53.6039,91.3903,1.9399999999999977,80,0,3.0,RU,1699951090
303,ati,13.2154,18.3353,34.43000000000001,22,80,5.58,TD,1699951091
304,st. john's,47.5649,-52.7093,-0.01999999999998181,80,100,2.06,CA,1699951091
305,kingston,17.997,-76.7936,27.53000000000003,80,20,2.06,JM,1699950814
306,sabang,5.8933,95.3214,27.170000000000016,82,82,8.85,ID,1699951093
307,narimanov,46.6927,47.8498,10.950000000000045,55,100,3.95,RU,1699951094
308,urumqi,43.801,87.6005,5.53000000000003,53,40,1.0,CN,1699951095
309,plastun,44.7561,136.2939,-1.7399999999999523,59,0,2.61,RU,1699951095
310,horta,38.5333,-28.6333,16.80000000000001,87,75,4.12,PT,1699951096
311,morehead city,34.7229,-76.726,10.560000000000002,81,0,2.06,US,1699951097
312,nantucket,41.2835,-70.0995,3.340000000000032,93,100,1.54,US,1699950943
313,parauapebas,-6.0675,-49.9022,23.420000000000016,63,0,0.28,BR,1699950963
314,damboa,11.156,12.7576,34.01000000000005,18,28,6.09,NG,1699951100
315,lensk,60.7253,114.9278,-2.7399999999999523,95,100,3.74,RU,1699950855
316,braganca,-1.0536,-46.7656,23.410000000000025,91,100,0.79,BR,1699951102
317,remire-montjoly,4.9167,-52.2667,24.02000000000004,94,0,0.0,GF,1699951103
318,palo santo,-25.5633,-59.3378,20.49000000000001,98,100,1.76,AR,1699951104
319,keflavik,64.0049,-22.5624,8.240000000000009,57,0,10.29,IS,1699951105
320,ceeldheer,3.8488,47.1806,30.620000000000005,60,40,3.0,SO,1699951106
321,shubarshi,48.5872,57.1869,10.960000000000036,43,53,9.28,KZ,1699951106
322,saint-francois,46.4154,3.9054,13.140000000000043,95,75,1.54,FR,1699951107
323,sena madureira,-9.0656,-68.6569,22.700000000000045,98,63,1.11,BR,1699951108
324,enewetak,11.3474,162.3373,28.410000000000025,82,100,7.9,MH,1699950851
325,svetlyy,54.675,20.1347,5.2000000000000455,95,100,5.62,RU,1699951110
326,zaozersk,69.4005,32.4476,-10.109999999999957,96,98,2.0,RU,1699950947
